Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL553265,,None,305.89,0,4.37,26,Cl.c1ccc2c(c1)CC[C@H]1CN(C3CCCCC3)CC[C@@H]21,IC50,'=',0.2512,nM,9.6,,,UO_0000065,35.63,0.66,5.23,296.3,0,CHEMBL803929,In vitro for the binding affinity against sigma receptor by using [3H]DTG as radioligand in guinea pig cerebellum,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126294,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL555401,,None,265.83,0,3.45,19,CCCN1CC[C@H]2c3ccccc3CC[C@H]2C1.Cl,IC50,'=',2.57,nM,8.59,,,UO_0000065,37.45,0.69,5.14,265.13,0,CHEMBL803929,In vitro for the binding affinity against sigma receptor by using [3H]DTG as radioligand in guinea pig cerebellum,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126294,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL126738,,None,233.35,0,3.38,12c,CCCN(CCC)CCC(=O)c1ccccc1,IC50,'=',1250,nM,5.9,,,UO_0000065,25.3,0.47,2.52,29.06,0,CHEMBL846480,Binding affinity against sigma receptor in bovine cerebellum using 2.0 nM [3H]haloperidol in the presence of 25 nM unlabeled spiperone,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126928,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL289896,,None,532.08,2,7.04,40,O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCN3CCC(O)(c4ccc(Cl)cc4)CC3)cc12,IC50,'=',53,nM,7.28,,,UO_0000065,13.67,0.26,0.24,11.57,0,CHEMBL809884,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL553841,,None,349.9,0,3.99,5c,CCCC(N)Cc1ccc(OC)c(OCCc2ccccc2)c1.Cl,IC50,'=',330,nM,6.48,,,UO_0000065,20.68,0.38,2.49,14.57,0,CHEMBL809837,In vitro binding affinity at Sigma opioid receptors on guinea pig brain membranes by [3H]3-PPP displacement.,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1132405,1,Scientific Literature,J Med Chem,1999,None,
CHEMBL291300,,None,421.54,0,4.86,77,O=c1cc(-c2ccccc2)oc2c(OCCCCCCN3CCC(O)CC3)cccc12,IC50,'=',215,nM,6.67,,,UO_0000065,15.82,0.29,1.81,10.6,0,CHEMBL809884,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL553034,,None,410.79,1,5.6,26a,CCc1cccc(NC(=N)Nc2cc(CC)cc(CC)c2Br)c1.Cl,IC50,'=',5.7,nM,8.24,,,UO_0000065,22.02,0.49,2.64,17.21,0,CHEMBL803933,"Binding assay for the sigma receptor sites is performed by utilizing [3H]N,N-di-o-tolylguanidine ([3H]DTG) and guinea pig brain membrane suspensions",B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1130271,1,Scientific Literature,J Med Chem,1997,None,
CHEMBL40278,,None,421.54,0,4.86,27,O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCN3CCCC(O)C3)cc12,IC50,'=',77,nM,7.11,,,UO_0000065,16.88,0.31,2.25,11.31,0,CHEMBL809884,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL39713,,None,449.59,1,5.54,33,O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCC3CCNC(CCO)C3)cc12,IC50,'=',16,nM,7.8,,,UO_0000065,17.34,0.32,2.26,10.87,0,CHEMBL809885,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL67665,,None,396.13,1,5.99,11,C/C(=N\c1ccc(Br)cc1C)Nc1ccc(Br)cc1C,IC50,'=',26,nM,7.58,,,UO_0000065,19.15,0.52,1.6,31.1,0,CHEMBL804884,The compound was evaluated for binding affinity against sigma opioid receptor using [3H]DTG radioligand in guinea pig membranes,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127129,1,Scientific Literature,Bioorg Med Chem Lett,1993,None,
CHEMBL87321,,None,287.79,0,3.71,8,CNC1Cc2cc(Cl)c(O)cc2C(c2ccccc2)C1,IC50,'=',10.47,nM,7.98,,,UO_0000065,27.73,0.54,4.27,24.74,0,CHEMBL805753,The compound was tested for affinity towards sigma-3 receptor,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127786,1,Scientific Literature,J Med Chem,1994,None,
CHEMBL91222,,None,271.32,0,3.16,18,COc1cccc(NC(=N)Nc2cccc(OC)c2)c1,IC50,'=',351,nM,6.46,,,UO_0000065,23.79,0.44,3.29,9.73,0,CHEMBL803935,Tested in vitro for the concentration required to inhibit specific [3H]DTG radioligand binding to sigma receptor on guinea pig brain membrane,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127479,1,Scientific Literature,J Med Chem,1994,None,
CHEMBL365754,,None,363.46,0,2.9,10h,CN(CCCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)Cc1ccccc1,IC50,'=',3.9,nM,8.41,,,UO_0000065,23.14,0.43,5.51,19.17,0,CHEMBL881479,Inhibitory activity against opioid receptor sigma 1 in guinea pig cerebral cortex using [3H](+)-pentazocine as radio ligand at pH 7.5 for 150 min at 22 degree C ,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3559724,Cerebral cortex,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1140401,1,Scientific Literature,Bioorg Med Chem Lett,2005,None,
CHEMBL555398,,None,348.32,0,4.89,33,Cl.Clc1ccc(CN2CC[C@H]3c4ccccc4CC[C@H]3C2)cc1,IC50,'=',4.677,nM,8.33,,,UO_0000065,26.71,0.52,3.44,257.1,0,CHEMBL803929,In vitro for the binding affinity against sigma receptor by using [3H]DTG as radioligand in guinea pig cerebellum,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126294,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL79436,,None,397.11,1,5.29,18,Cc1cc(Br)ccc1NC(=N)Nc1ccc(Br)cc1C,IC50,'=',32,nM,7.5,,,UO_0000065,18.87,0.51,2.2,15.64,0,CHEMBL873129,In vitro inhibitory activity against [3H]- (+)-3-PPP binding to Sigma opioid receptor in guinea pig brain membrane homogenates,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125137,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL91145,,None,253.35,0,3.67,57,N=C(Nc1cccc2ccccc12)N1CCCCC1,IC50,'=',1070,nM,5.97,,,UO_0000065,23.57,0.43,2.3,15.26,0,CHEMBL803935,Tested in vitro for the concentration required to inhibit specific [3H]DTG radioligand binding to sigma receptor on guinea pig brain membrane,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127479,1,Scientific Literature,J Med Chem,1994,None,
CHEMBL195994,,None,405.54,0,3.72,10m,CN(CCCCCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)CCc1ccccc1,IC50,'=',11.7,nM,7.93,,,UO_0000065,19.56,0.36,4.21,18.08,0,CHEMBL881479,Inhibitory activity against opioid receptor sigma 1 in guinea pig cerebral cortex using [3H](+)-pentazocine as radio ligand at pH 7.5 for 150 min at 22 degree C ,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3559724,Cerebral cortex,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1140401,1,Scientific Literature,Bioorg Med Chem Lett,2005,None,
CHEMBL119867,,None,336.5,1,5.31,39,c1csc(CCCCN2C3CCC2c2c([nH]c4ccccc24)C3)c1,IC50,'=',21,nM,7.68,,,UO_0000065,22.82,0.44,2.37,40.35,0,CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL607158,,None,381.35,0,4.87,(+/-)42,CN(C(=O)/C=C/c1ccc(Cl)c(Cl)c1)[C@@H]1CCCC[C@@H]1N1CCCC1,IC50,'=',3650,nM,5.44,,,UO_0000065,14.26,0.3,0.57,23.09,0,CHEMBL803878,Binding affinity for sigma opioid receptor using [3H](+)-3-PPP as radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125016,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL606834,,None,330.47,0,3.1,(+/-)11,COc1ccccc1CC(=O)N(C)[C@@H]1CCCC[C@@H]1N1CCCC1,IC50,'=',208,nM,6.68,,,UO_0000065,20.22,0.38,3.58,20.38,0,CHEMBL803878,Binding affinity for sigma opioid receptor using [3H](+)-3-PPP as radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125016,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL540326,,None,426.7,1,6.06,40b,CCc1cccc(N(C)C(=N)Nc2cc(Cl)cc(C(F)(F)F)c2Cl)c1.Cl,IC50,'=',110,nM,6.96,,,UO_0000065,17.83,0.38,0.9,17.79,0,CHEMBL803933,"Binding assay for the sigma receptor sites is performed by utilizing [3H]N,N-di-o-tolylguanidine ([3H]DTG) and guinea pig brain membrane suspensions",B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1130271,1,Scientific Literature,J Med Chem,1997,None,
CHEMBL331500,,None,420.6,1,6.77,37,c1ccc(CCCCN2C3CCC2c2c(n(Cc4ccccc4)c4ccccc24)C3)cc1,IC50,'=',267,nM,6.57,,,UO_0000065,15.63,0.28,-0.2,80.46,0,CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL325845,,None,252.36,0,4.15,19,CC/C=C/N1C2CCC1c1c([nH]c3ccccc13)C2,IC50,'=',683,nM,6.17,,,UO_0000065,24.43,0.44,2.02,32.4,0,CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL55873,,None,313.44,0,3.51,4,COc1ccc(/N=C(\N)NC23CC4CC(CC(C4)C2)C3)c(C)c1,IC50,'=',7,nM,8.15,,,UO_0000065,26.02,0.48,4.64,13.67,0,CHEMBL804880,Displacement of [3H]DTG from sigma opioid receptor of homogenized guinea pig whole brain,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125262,1,Scientific Literature,J Med Chem,1991,None,
CHEMBL49,BUSPIRONE,4.0,385.51,0,2.09,buspirone,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,IC50,'=',263,nM,6.58,,,UO_0000065,17.07,0.32,4.49,9.45,0,CHEMBL804882,In vitro binding affinity measured on sigma opioid receptor using [3H]DTG as radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1128270,1,Scientific Literature,J Med Chem,1995,None,
CHEMBL116710,,None,428.41,1,5.71,48,CN(CCc1ccc(Cl)c(Cl)c1)CCN1C2CCC1c1c([nH]c3ccccc13)C2,IC50,'=',509,nM,6.29,,,UO_0000065,14.69,0.3,0.58,28.26,0,CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL118445,,None,274.37,0,3.98,15,c1ccc(-n2c3c(c4ccccc42)C2CCC(C3)N2)cc1,IC50,'=',1895,nM,5.72,,,UO_0000065,20.86,0.37,1.74,33.74,0,CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL40897,,None,391.51,1,5.5,24,O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCN3CCCC3)cc12,IC50,'=',88,nM,7.06,,,UO_0000065,18.02,0.33,1.56,16.53,0,CHEMBL809884,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL290612,,None,406.53,1,5.28,70,O=c1cc(-c2ccncc2)oc2ccc(OCCCCCCN3CCCCC3)cc12,IC50,'=',92,nM,7.04,,,UO_0000065,17.31,0.32,1.76,12.66,0,CHEMBL809884,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL282433,DITOLYLGUANIDINE,None,239.32,0,3.76,DTG,Cc1ccccc1NC(=N)Nc1ccccc1C,IC50,'=',28,nM,7.55,,,UO_0000065,31.56,0.57,3.79,15.76,1,CHEMBL804880,Displacement of [3H]DTG from sigma opioid receptor of homogenized guinea pig whole brain,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125262,1,Scientific Literature,J Med Chem,1991,None,
CHEMBL552831,,None,331.89,0,4.83,15a,CCc1cccc(NC(=N)Nc2cc(CC)cc(CC)c2)c1.Cl,IC50,'=',8,nM,8.1,,,UO_0000065,27.41,0.5,3.27,16.9,0,CHEMBL803933,"Binding assay for the sigma receptor sites is performed by utilizing [3H]N,N-di-o-tolylguanidine ([3H]DTG) and guinea pig brain membrane suspensions",B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1130271,1,Scientific Literature,J Med Chem,1997,None,
CHEMBL607273,,None,332.51,0,3.64,(+/-)21,CN(C(=O)CSc1ccccc1)[C@@H]1CCCC[C@@H]1N1CCCC1,IC50,'=',200,nM,6.7,,,UO_0000065,20.15,0.4,3.06,28.45,0,CHEMBL803878,Binding affinity for sigma opioid receptor using [3H](+)-3-PPP as radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125016,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL81835,,None,283.42,0,3.5,58,Cc1ccccc1/N=C(\N)NC12CC3CC(CC(C3)C1)C2,IC50,'=',8,nM,8.1,,,UO_0000065,28.57,0.53,4.6,16.06,0,CHEMBL873129,In vitro inhibitory activity against [3H]- (+)-3-PPP binding to Sigma opioid receptor in guinea pig brain membrane homogenates,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125137,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL127899,,None,341.5,0,4.64,6b,CCCNC(CC)Cc1ccc(OC)c(OCCc2ccccc2)c1,IC50,'=',8,nM,8.1,,,UO_0000065,23.71,0.44,3.46,26.56,0,CHEMBL809837,In vitro binding affinity at Sigma opioid receptors on guinea pig brain membranes by [3H]3-PPP displacement.,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1132405,1,Scientific Literature,J Med Chem,1999,None,
CHEMBL542470,,None,462.12,1,6.93,7e,CCCCCC(Cc1ccc(OC)c(OCCc2ccccc2)c1)N(CCC)CCC.Cl,IC50,'=',30,nM,7.52,,,UO_0000065,17.67,0.33,0.59,34.67,0,CHEMBL809838,In vitro binding affinity at Sigma opioid receptors on guinea pig brain membranes by [3H]-3-PPP displacement.,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1132405,1,Scientific Literature,J Med Chem,1999,None,
CHEMBL545537,,None,482.8,1,6.24,38b,CCc1cccc(N(C)C(=N)Nc2cc(SC)cc(C(F)(F)F)c2Br)c1.Cl,IC50,'=',755,nM,6.12,,,UO_0000065,13.72,0.32,-0.12,15.65,0,CHEMBL803933,"Binding assay for the sigma receptor sites is performed by utilizing [3H]N,N-di-o-tolylguanidine ([3H]DTG) and guinea pig brain membrane suspensions",B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1130271,1,Scientific Literature,J Med Chem,1997,None,
CHEMBL276500,,None,219.33,0,2.98,(+)-PPP,CCCN1CCCC(c2cccc(O)c2)C1,IC50,'=',76,nM,7.12,,,UO_0000065,32.46,0.61,4.14,30.33,0,CHEMBL804880,Displacement of [3H]DTG from sigma opioid receptor of homogenized guinea pig whole brain,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125262,1,Scientific Literature,J Med Chem,1991,None,
CHEMBL442356,,None,301.41,0,3.64,8,Cc1cc(F)ccc1/N=C(\N)NC12CC3CC(CC(C3)C1)C2,IC50,'=',3.2,nM,8.49,,,UO_0000065,28.18,0.53,4.85,16.85,0,CHEMBL804880,Displacement of [3H]DTG from sigma opioid receptor of homogenized guinea pig whole brain,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125262,1,Scientific Literature,J Med Chem,1991,None,
CHEMBL288623,,None,537.66,2,6.79,43,O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCN3CCC(n4c(O)nc5ccccc54)CC3)cc12,IC50,'=',347,nM,6.46,,,UO_0000065,12.01,0.22,-0.33,8,0,CHEMBL809884,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL538283,,None,368.71,0,4.49,14b,CCc1cccc(N(C)C(=N)Nc2cccc(Br)c2)c1.Cl,IC50,'=',40,nM,7.4,,,UO_0000065,22.27,0.51,2.91,18.91,0,CHEMBL803933,"Binding assay for the sigma receptor sites is performed by utilizing [3H]N,N-di-o-tolylguanidine ([3H]DTG) and guinea pig brain membrane suspensions",B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1130271,1,Scientific Literature,J Med Chem,1997,None,
CHEMBL175300,,None,363.51,0,4.02,33,COc1cccc2c1CCC=C2CCCN1CCN(c2ccccn2)CC1,IC50,'=',52,nM,7.28,,,UO_0000065,20.04,0.37,3.26,25.47,0,CHEMBL804882,In vitro binding affinity measured on sigma opioid receptor using [3H]DTG as radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1128270,1,Scientific Literature,J Med Chem,1995,None,
CHEMBL607278,,None,286.46,0,3.57,(+/-)48,CN(CCc1ccccc1)[C@H]1CCCC[C@H]1N1CCCC1,IC50,'=',125,nM,6.9,,,UO_0000065,24.1,0.45,3.33,106.53,0,CHEMBL803878,Binding affinity for sigma opioid receptor using [3H](+)-3-PPP as radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125016,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL607390,,None,334.89,0,3.75,(+/-)7,CN(C(=O)Cc1ccc(Cl)cc1)[C@@H]1CCCC[C@@H]1N1CCCC1,IC50,'=',224,nM,6.65,,,UO_0000065,19.86,0.39,2.9,28.24,0,CHEMBL803878,Binding affinity for sigma opioid receptor using [3H](+)-3-PPP as radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125016,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL1089752,,None,363.46,0,2.9,5,CN(CCCN1C(=O)[C@H]2Cc3ccccc3CN2C1=O)Cc1ccccc1,IC50,'=',1000,nM,6,,,UO_0000065,16.51,0.3,3.1,13.68,0,CHEMBL1114520,Displacement of [3H](+)-pentazocine from sigma 1 opioid receptor in human Jurkat cells by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1156252,1,Scientific Literature,Eur J Med Chem,2010,CHEMBL3307526,
CHEMBL2204677,,None,518.79,2,7.79,4c,c1ccc(CN2CCN(CCCc3ccc(C(c4ccccc4)C45CC6CC(CC(C6)C4)C5)cc3)CC2)cc1,IC50,'=',36.1,nM,7.44,,,UO_0000065,14.35,0.26,-0.35,114.85,0,CHEMBL2210027,Displacement of [3H]-(+)-pentazocine from sigma 1 receptor in human Jurkat cell membrane,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2202989,1,Scientific Literature,J Med Chem,2012,CHEMBL3307526,
CHEMBL36645,,None,362.45,1,5.03,49,O=C(CCCN1C2CCC1c1c([nH]c3ccccc13)C2)c1ccc(F)cc1,IC50,'=',129,nM,6.89,,,UO_0000065,19.01,0.35,1.86,19.08,0,CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL544142,,None,525.69,0,4.66,47b,CCc1cccc(N(C)C(=N)Nc2cc(Br)cc(S(C)(=O)=O)c2Br)c1.Cl,IC50,'=',3378,nM,5.47,,,UO_0000065,11.18,0.3,0.81,7.47,0,CHEMBL803933,"Binding assay for the sigma receptor sites is performed by utilizing [3H]N,N-di-o-tolylguanidine ([3H]DTG) and guinea pig brain membrane suspensions",B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1130271,1,Scientific Literature,J Med Chem,1997,None,
CHEMBL119867,,None,336.5,1,5.31,39,c1csc(CCCCN2C3CCC2c2c([nH]c4ccccc24)C3)c1,IC50,'=',98,nM,7.01,,,UO_0000065,20.83,0.4,1.7,36.83,0,CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL117695,,None,226.32,0,3.25,17,CCN1C2CCC1c1c([nH]c3ccccc13)C2,IC50,'=',3560,nM,5.45,,,UO_0000065,24.07,0.44,2.2,28.63,0,CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
