Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL3134066,,None,787.01,2,7.41,7c,CN1CCc2cccc3c2[C@H]1Cc1ccc(OCCCNC(=O)CCCCCCC(=O)NCCCOc2ccc4c(c2O)-c2cccc5c2[C@@H](C4)N(C)CC5)c(O)c1-3,IC50,'=',3600,nM,5.44,,,UO_0000065,6.92,0.13,-1.97,4.4,0,CHEMBL3136959,Displacement of [3H]spiperone from human recombinant dopamine D2L receptor expressed in CHOFlpIn cells after 3 hrs by liquid scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3132795,1,Scientific Literature,Medchemcomm,2013,None,
CHEMBL3287403,,None,462.38,0,4.43,"8b, s-cis isomer",O/N=C/c1cnn2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc12,IC50,'=',3.8,nM,8.42,,,UO_0000065,18.21,0.37,3.99,12.84,0,CHEMBL3293231,Antagonist activity at human dopamine D2 short receptor transiently expressed in HEK293 cells assessed as inhibition of beta-arrestin recruitment after 6 hrs by chemiluminescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3286313,1,Scientific Literature,J Med Chem,2014,CHEMBL3307715,
CHEMBL2326490,,None,259.38,0,2.44,6c,Nc1nc2cc3c(cc2s1)CCN(C1CC1)CC3,IC50,'=',4500,nM,5.35,,,UO_0000065,,,,,0,CHEMBL2328744,Antagonist activity at human D2 dopamine receptor expressed in CHO cell membrane by GTPgammaS-binding assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2321835,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3308072,
CHEMBL3216098,,None,632.29,0,4.74,40,Cc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccccc1.Cl.Cl.Cl.Cl,IC50,'=',1369,nM,5.86,,,UO_0000065,12.05,0.24,1.12,10.98,0,CHEMBL1827739,Inhibition of dopamine D2 receptor by competition binding assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1821711,1,Scientific Literature,J Med Chem,2011,None,
CHEMBL4068455,,None,487.65,0,4.54,14,CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCNC(=O)c2cc3ccccc3[nH]2)C1,IC50,'=',712.9,nM,6.15,,,UO_0000065,12.61,0.23,1.61,8.19,0,CHEMBL4011220,Antagonist activity at renilla luciferase-tagged human dopamine D2 receptor expressed in HEK293 cells coexpressing mVenus-fused beta-arrestin 2 assessed as reduction in quinpirole-mediated beta-arrestin 2 recruitment preincubated for 15 mins followed by quinpirole addition measured for 1 sec by BRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4007493,1,Scientific Literature,J Med Chem,2017,CHEMBL3307715,
CHEMBL3806224,,None,470.83,0,4.99,9i,CNC(=O)c1cc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc1Cl,IC50,'=',34.9,nM,7.46,,,UO_0000065,,,,,0,CHEMBL3806800,Antagonistic activity at human dopamine D2 receptor measured after 60 mins by Ultra Lance cAMP assay,F,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3804825,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,
CHEMBL4282051,,None,449.62,0,4,3m,O=C1[C@@H]2[C@H](C(=O)N1CCCCCN1CCN(c3cccc4sccc34)CC1)[C@H]1C=C[C@@H]2C1,IC50,'=',28,nM,7.55,,,UO_0000065,,,,,0,CHEMBL4254801,Antagonist activity at dopamine D2 receptor (unknown origin) after 60 mins by Ultra lance cAMP assay,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4251643,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL398175,,None,495.45,1,5.47,10,Cc1cccc(-c2ccc(C(=O)NC/C=C/CN3CCN(c4cccc(Cl)c4Cl)CC3)cc2)n1,IC50,'=',1300,nM,5.89,,,UO_0000065,,,,,1,CHEMBL895651,Antagonist activity at human dopamine D2 receptor expressed in HEK293 cells by mitogenesis assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1148745,1,Scientific Literature,J Med Chem,2007,CHEMBL3307715,
CHEMBL356358,,None,369.46,0,2.26,20,COc1ccccc1C(=O)NCCN1CCN(c2ccccc2OC)CC1,IC50,'=',810,nM,6.09,,,UO_0000065,16.49,0.31,3.83,11.27,0,CHEMBL670113,In vitro binding affinity at human cloned Dopamine receptor D2 by [3H]spiroperidol displacement.,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1131412,1,Scientific Literature,J Med Chem,1998,None,
CHEMBL4439029,,None,323.44,0,4.02,(R)-5,CCc1ccc2c3c1CCN(C)[C@@H]3Cc1ccc(OC)c(OC)c1-2,IC50,'=',28.18,nM,7.55,,,UO_0000065,23.34,0.43,3.53,34.79,0,CHEMBL4345338,Antagonist activity at C-terminal RLuc8-fused D2 long receptor (unknown origin) transfected in human HEK293T cells co-expressing N-terminal Venus-tagged beta-arrestin2 assessed as increase in beta-arrestin2 recruitment measured after 5 mins in presence of coelenterazine H by BRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4342494,1,Scientific Literature,ACS Med Chem Lett,2020,None,
CHEMBL4564103,,None,374.28,0,4.22,(S)-3,COc1ccc2c(c1OC)-c1c(Br)ccc3c1[C@H](C2)N(C)CC3,IC50,'=',337.5,nM,6.47,,,UO_0000065,17.29,0.38,2.25,29.82,0,CHEMBL4345338,Antagonist activity at C-terminal RLuc8-fused D2 long receptor (unknown origin) transfected in human HEK293T cells co-expressing N-terminal Venus-tagged beta-arrestin2 assessed as increase in beta-arrestin2 recruitment measured after 5 mins in presence of coelenterazine H by BRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4342494,1,Scientific Literature,ACS Med Chem Lett,2020,None,
CHEMBL392158,FALLYPRIDE,2.0,364.46,0,2.99,"1, FP",C=CCN1CCC[C@H]1CNC(=O)c1cc(CCCF)cc(OC)c1OC,IC50,'=',5,nM,8.3,,,UO_0000065,,,,,0,CHEMBL1005621,Antagonist activity at dopamine D2 receptor,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1156607,1,Scientific Literature,Bioorg Med Chem Lett,2008,None,
CHEMBL114484,,None,355.87,0,4.54,16,Cc1ccc(CN2CCC(n3c(O)nc4ccccc43)CC2)c(Cl)c1,IC50,'=',480,nM,6.32,,,UO_0000065,17.76,0.35,1.78,15.3,0,CHEMBL671072,Inhibition of human dopamine receptor D2,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1134625,1,Scientific Literature,J Med Chem,2001,None,
CHEMBL2016615,,None,793.8,2,6.87,8a,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)CCCCC(=O)NN3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,IC50,'=',2041.74,nM,5.69,,,UO_0000065,7.17,0.14,-1.18,5.56,0,CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2016514,1,Scientific Literature,J Med Chem,2012,CHEMBL3308072,
CHEMBL6437,MIANSERIN,4.0,264.37,0,3.08,"3, Mianserin",CN1CCN2c3ccccc3Cc3ccccc3C2C1,IC50,'=',7079.46,nM,5.15,,,UO_0000065,19.48,0.35,2.07,79.48,0,CHEMBL857158,Binding affinity for human cloned Dopamine receptor D2L,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1135380,1,Scientific Literature,Bioorg Med Chem Lett,2002,None,
CHEMBL1276459,,None,357.25,0,2.38,26,CCN1CCC[C@H]1CNC(=O)c1cc(Br)cc(O)c1OC,IC50,'=',8.318,nM,8.08,,,UO_0000065,,,,,0,CHEMBL1285353,Antagonist activity at dopamine D2 receptor,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1275273,1,Scientific Literature,Eur J Med Chem,2010,None,
CHEMBL1276495,,None,402.25,0,2.29,30,CCN1CCC[C@H]1CNC(=O)c1c(OC)c(O)cc(Br)c1[N+](=O)[O-],IC50,'=',186.21,nM,6.73,,,UO_0000065,,,,,0,CHEMBL1285353,Antagonist activity at dopamine D2 receptor,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1275273,1,Scientific Literature,Eur J Med Chem,2010,None,
CHEMBL1276401,,None,296.34,0,1.75,22,CCN1CCC[C@H]1CNC(=O)c1cc(F)cc(O)c1OC,IC50,'=',363.08,nM,6.44,,,UO_0000065,,,,,0,CHEMBL1285353,Antagonist activity at dopamine D2 receptor,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1275273,1,Scientific Literature,Eur J Med Chem,2010,None,
CHEMBL1276765,,None,306.41,0,2.18,8,CCc1ccc(O)c(OC)c1C(=O)NC[C@@H]1CCCN1CC,IC50,'=',123.03,nM,6.91,,,UO_0000065,,,,,0,CHEMBL1285353,Antagonist activity at dopamine D2 receptor,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1275273,1,Scientific Literature,Eur J Med Chem,2010,None,
CHEMBL1276352,,None,331.24,0,3.22,15,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Cl)c1Cl,IC50,'=',19.95,nM,7.7,,,UO_0000065,,,,,0,CHEMBL1285353,Antagonist activity at dopamine D2 receptor,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1275273,1,Scientific Literature,Eur J Med Chem,2010,None,
CHEMBL1276739,,None,369.3,0,3.23,4,CCc1ccc(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1Br,IC50,'=',10.96,nM,7.96,,,UO_0000065,,,,,0,CHEMBL1285353,Antagonist activity at dopamine D2 receptor,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1275273,1,Scientific Literature,Eur J Med Chem,2010,None,
CHEMBL231156,,None,495.45,1,5.24,33,O=C(NC[C@H]1C[C@@H]1CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,IC50,'=',672,nM,6.17,,,UO_0000065,,,,,0,CHEMBL895651,Antagonist activity at human dopamine D2 receptor expressed in HEK293 cells by mitogenesis assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1148745,1,Scientific Literature,J Med Chem,2007,CHEMBL3307715,
CHEMBL2016616,,None,821.86,2,7.65,8b,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)CCCCCCC(=O)NN3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,IC50,'=',2454.71,nM,5.61,,,UO_0000065,6.83,0.13,-2.04,5.48,0,CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2016514,1,Scientific Literature,J Med Chem,2012,CHEMBL3308072,
CHEMBL2016607,,None,481.08,1,6.78,15,CCCCCCCCCC(=O)N1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc21,IC50,'=',776.25,nM,6.11,,,UO_0000065,12.7,0.25,-0.67,15.61,0,CHEMBL2020816,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2016514,1,Scientific Literature,J Med Chem,2012,CHEMBL3308072,
CHEMBL1276559,,None,324.4,0,2.32,35,CCc1cc(O)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1F,IC50,'=',1.514,nM,8.82,,,UO_0000065,,,,,0,CHEMBL1285353,Antagonist activity at dopamine D2 receptor,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1275273,1,Scientific Literature,Eur J Med Chem,2010,None,
CHEMBL584554,,None,428.54,0,4.51,1,CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C(=O)Nc2ccccc2)C1,IC50,'=',1590,nM,5.8,,,UO_0000065,13.53,0.25,1.29,8.47,0,CHEMBL1046708,Inhibition of dopamine D2 receptor,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1154177,1,Scientific Literature,Bioorg Med Chem Lett,2009,None,
CHEMBL1807826,,None,515.62,1,3.89,14,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(C(F)(F)F)c3)c2s1,IC50,'=',501.19,nM,6.3,,,UO_0000065,12.22,0.25,2.41,6.47,0,CHEMBL1810621,Binding affinity to dopamine 2 receptor,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1806408,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,
CHEMBL1807831,,None,514.07,1,2.21,19,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCS(=O)(=O)CCCNCCc3cccc(Cl)c3)c2s1,IC50,'=',794.33,nM,6.1,,,UO_0000065,11.87,0.25,3.89,4.64,0,CHEMBL1810621,Binding affinity to dopamine 2 receptor,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1806408,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,
CHEMBL1276708,,None,347.24,0,2.92,1,CCN1CCC[C@H]1CNC(=O)c1c(Cl)c(Cl)cc(O)c1OC,IC50,'=',32.36,nM,7.49,,,UO_0000065,,,,,0,CHEMBL1285353,Antagonist activity at dopamine D2 receptor,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1275273,1,Scientific Literature,Eur J Med Chem,2010,None,
CHEMBL22242,REMOXIPRIDE,4.0,371.28,0,2.68,18,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,IC50,'=',1.202,nM,8.92,,,UO_0000065,,,,,0,CHEMBL1285353,Antagonist activity at dopamine D2 receptor,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1275273,1,Scientific Literature,Eur J Med Chem,2010,None,
CHEMBL3084503,,None,401.34,1,5.49,32,O[C@@]1(c2ccc(Cl)c(Cl)c2)C[C@H]2CC[C@@H](C1)N2Cc1c[nH]c2ccccc12,IC50,'=',210,nM,6.68,,,UO_0000065,,,,,0,CHEMBL1033065,Antagonist activity at dopamine D2 receptor,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1140093,1,Scientific Literature,J Med Chem,2008,None,
CHEMBL260907,,None,543.64,1,4.14,1-68,CCOc1ccccc1N1CCN(CCCC(=O)NCc2nc3ccc(F)cc3c(=O)n2-c2ccccc2)CC1,IC50,'=',1000,nM,6,,,UO_0000065,11.04,0.2,1.86,7.53,0,CHEMBL920904,Binding affinity at dopamine D2 receptor,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1144677,1,Scientific Literature,Bioorg Med Chem,2008,None,
CHEMBL4060678,,None,425.56,0,2.35,10b,Cc1nc2n(c(=O)c1CCN1CCN(c3nsc4ccccc34)CC1)CCCC2O,IC50,'=',5.1,nM,8.29,,,UO_0000065,,,,,0,CHEMBL4045104,Antagonist activity at dopamine D2 receptor (unknown origin) after 60 mins by Ultra lance cAMP assay,F,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4043141,1,Scientific Literature,Bioorg Med Chem,2017,None,
CHEMBL487788,,None,537.58,2,5.41,15a,O=C(Nc1cccc(SC(F)(F)F)c1)N1CCC(N2CCC(n3c(=O)[nH]c4c(F)cccc43)CC2)CC1,IC50,'=',1100,nM,5.96,,,UO_0000065,,,,,0,CHEMBL939457,Antagonist activity at dopamine D2 receptor,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1152245,1,Scientific Literature,Bioorg Med Chem Lett,2008,None,
CHEMBL1624037,,None,333.43,0,1.94,"8, ML071, VU0357017",CCOC(=O)N1CCC(NCCNC(=O)c2ccccc2C)CC1,IC50,'=',4500,nM,5.35,,,UO_0000065,,,,,0,CHEMBL1919022,Antagonist activity at dopamine D2 receptor,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1914417,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,
CHEMBL487985,,None,537.58,2,5.41,15b,O=C(Nc1cccc(SC(F)(F)F)c1)N1CCC(N2CCC(n3c(=O)[nH]c4ccc(F)cc43)CC2)CC1,IC50,'=',1900,nM,5.72,,,UO_0000065,,,,,0,CHEMBL939457,Antagonist activity at dopamine D2 receptor,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1152245,1,Scientific Literature,Bioorg Med Chem Lett,2008,None,
CHEMBL1276646,,None,385.3,0,2.94,45,CCc1c(Br)cc(O)c(OC)c1C(=O)NC[C@@H]1CCCN1CC,IC50,'=',16.98,nM,7.77,,,UO_0000065,,,,,0,CHEMBL1285353,Antagonist activity at dopamine D2 receptor,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1275273,1,Scientific Literature,Eur J Med Chem,2010,None,
CHEMBL1276709,,None,342.82,0,2.28,2,CCN1CCC[C@H]1CNC(=O)c1c(Cl)c(OC)cc(O)c1OC,IC50,'=',70.79,nM,7.15,,,UO_0000065,,,,,0,CHEMBL1285353,Antagonist activity at dopamine D2 receptor,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1275273,1,Scientific Literature,Eur J Med Chem,2010,None,
CHEMBL1276327,,None,336.43,0,2.19,11,CCc1cc(O)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1OC,IC50,'=',1.288,nM,8.89,,,UO_0000065,,,,,0,CHEMBL1285353,Antagonist activity at dopamine D2 receptor,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1275273,1,Scientific Literature,Eur J Med Chem,2010,None,
CHEMBL4437912,,None,323.44,0,3.46,20; CAB02-021HP,CCc1cccc(NC(=O)CN2CCC(c3ccccn3)CC2)c1,IC50,'=',67613,nM,4.17,,,UO_0000065,,,,,0,CHEMBL4392186,Antagonist activity at human D2L receptor expressed in CHOK1 cells assessed as inhibition of dopamine-induced beta-arrestin recruitment measured after 90 mins by luminescence assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4390675,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL1276428,,None,340.85,0,2.83,25,CCc1c(Cl)cc(O)c(OC)c1C(=O)NC[C@@H]1CCCN1CC,IC50,'=',12.02,nM,7.92,,,UO_0000065,,,,,0,CHEMBL1285353,Antagonist activity at dopamine D2 receptor,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1275273,1,Scientific Literature,Eur J Med Chem,2010,None,
CHEMBL1255588,,None,361.53,0,4.84,(+)-Butaclamol,CC(C)(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@H]2C1,IC50,'=',8.7,nM,8.06,,,UO_0000065,22.3,0.41,3.22,34.34,0,CHEMBL953137,Displacement of radiolabeled (+)butaclamol from human dopamine D2S receptor,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1140203,1,Scientific Literature,J Med Chem,2008,None,
CHEMBL461571,,None,531.91,2,6.63,(R)-13,Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(O[C@H](C)C(=O)O)c1,IC50,'=',3550,nM,5.45,,,UO_0000065,10.25,0.2,-1.18,7.01,0,CHEMBL980770,Displacement of radioligand from dopamine D2S receptor,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139415,1,Scientific Literature,Bioorg Med Chem Lett,2008,None,
CHEMBL3306803,LUMATEPERONE,4.0,393.51,0,3.92,Lumateperone,CN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12,IC50,'=',3.2,nM,8.49,,,UO_0000065,21.59,0.4,4.57,31.71,0,CHEMBL4710574,Antagonist activity at postsynaptic D2 receptor (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4706566,1,Scientific Literature,Eur J Med Chem,2020,None,
CHEMBL370713,,None,434.37,0,4.11,18,COc1ccc(C(=O)NC/C=C/CN2CCN(c3cccc(Cl)c3Cl)CC2)cc1,IC50,'=',61.8,nM,7.21,,,UO_0000065,,,,,0,CHEMBL827419,Mitogenic stimulation or antagonism of 30 nM quinpirole-stimulated mitogenesis in CHO cells expressing human dopamine D2 receptor,F,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139520,1,Scientific Literature,J Med Chem,2005,CHEMBL3308072,
CHEMBL315772,,None,328.84,0,4.06,3d,CN(C)CC1CC2c3ccccc3Cc3ccc(Cl)cc3N2O1,IC50,'=',8.71,nM,8.06,,,UO_0000065,24.51,0.48,4,51.3,1,CHEMBL672501,Binding affinity for human cloned Dopamine receptor D2L,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1135381,1,Scientific Literature,Bioorg Med Chem Lett,2002,None,
CHEMBL1276426,,None,312.8,0,2.27,23,CCN1CCC[C@H]1CNC(=O)c1cc(Cl)cc(O)c1OC,IC50,'=',38.9,nM,7.41,,,UO_0000065,,,,,0,CHEMBL1285353,Antagonist activity at dopamine D2 receptor,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1275273,1,Scientific Literature,Eur J Med Chem,2010,None,
CHEMBL1276645,,None,306.41,0,2.23,44,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(C)c1OC,IC50,'=',5.248,nM,8.28,,,UO_0000065,,,,,0,CHEMBL1285353,Antagonist activity at dopamine D2 receptor,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1275273,1,Scientific Literature,Eur J Med Chem,2010,None,
CHEMBL244774,,None,497.43,0,4.4,12,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2cccc[n+]2[O-])cc1,IC50,'=',22.9,nM,7.64,,,UO_0000065,,,,,1,CHEMBL895651,Antagonist activity at human dopamine D2 receptor expressed in HEK293 cells by mitogenesis assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1148745,1,Scientific Literature,J Med Chem,2007,CHEMBL3307715,
